date,GrafMoltkeStrEast,GrafMoltkeStrWest,HastedterBrStr,LangemarckStrEast,LangemarckStrWest,Osterdeich,RadwegKleineWeser,SchwachhauserRing,WachmannStrAusSouth,WachmannStrEinNorth,WilhelmKaisenBrEast,WilhelmKaisenBrWest
2013-11-12,1161.0,1294.0,2120.0,2113.0,2042.0,3615.0,3232.0,1287,3122.0,2642.0,6626,3899.0
2013-11-13,1340.0,1331.0,2544.0,2514.0,2231.0,3813.0,3589.0,2084,3511.0,2987.0,6902,4467.0
2013-11-14,1302.0,1454.0,2245.0,2350.0,2191.0,3530.0,3368.0,2150,3301.0,2797.0,6486,4234.0
2013-11-15,1164.0,1338.0,2174.0,2160.0,1962.0,3293.0,3115.0,1801,3058.0,2562.0,6133,3886.0
2013-11-16,805.0,926.0,1376.0,1314.0,1113.0,2297.0,1641.0,1419,1985.0,1626.0,4074,2518.0
2013-11-17,561.0,526.0,888.0,745.0,773.0,1642.0,1172.0,1282,1114.0,797.0,2645,1469.0
2013-11-18,1128.0,1291.0,2096.0,2100.0,1921.0,3112.0,3185.0,912,3067.0,2571.0,6123,3795.0
2013-11-19,1157.0,1234.0,1880.0,1913.0,1863.0,2747.0,2861.0,1385,2785.0,2270.0,5845,3463.0
2013-11-20,1237.0,1343.0,2424.0,2252.0,2084.0,2090.0,3387.0,1628,3235.0,2753.0,6552,4347.0
2013-11-21,1244.0,1341.0,2253.0,2155.0,2079.0,2938.0,3053.0,1788,3111.0,2619.0,6997,4215.0
2013-11-22,1052.0,1047.0,1611.0,1850.0,1753.0,2568.0,2548.0,1719,2592.0,2263.0,5449,3423.0
2013-11-23,766.0,877.0,1177.0,1259.0,1007.0,1998.0,1597.0,1023,1786.0,1482.0,3891,2344.0
2013-11-24,777.0,883.0,1517.0,769.0,760.0,2855.0,1465.0,1106,1199.0,871.0,3441,1670.0
2013-11-25,1149.0,1276.0,2320.0,2166.0,1999.0,3199.0,3143.0,856,3017.0,2525.0,6486,3933.0
2013-11-26,1197.0,1329.0,2333.0,2171.0,2029.0,3303.0,3156.0,1347,3119.0,2656.0,6574,4053.0
2013-11-27,1158.0,1195.0,1750.0,1947.0,1831.0,3073.0,2823.0,1325,2764.0,2351.0,5845,3476.0
2013-11-28,1206.0,1344.0,1992.0,2260.0,2126.0,3535.0,3225.0,1750,3052.0,2664.0,6507,3984.0
2013-11-29,983.0,1037.0,1465.0,1752.0,1569.0,2502.0,2372.0,953,2330.0,1899.0,5010,3082.0
2013-11-30,772.0,852.0,1068.0,1316.0,1002.0,2148.0,1545.0,887,1685.0,1376.0,3721,2263.0
2013-12-01,664.0,739.0,1073.0,965.0,900.0,1935.0,1501.0,949,1460.0,1176.0,3386,1978.0
2013-12-02,895.0,989.0,1648.0,1562.0,1470.0,2392.0,2350.0,1081,2298.0,1910.0,4701,2846.0
2013-12-03,729.0,810.0,1449.0,1396.0,1278.0,2275.0,742.0,984,2047.0,1652.0,4016,2476.0
2013-12-04,985.0,1180.0,92.0,1976.0,1693.0,2893.0,3094.0,1400,2661.0,2290.0,5728,3466.0
2013-12-05,559.0,568.0,0.0,1009.0,968.0,1661.0,1717.0,1100,1225.0,765.0,2795,1541.0
2013-12-06,1380.0,1533.0,3956.0,3215.0,2838.0,4347.0,5154.0,0,4164.0,3494.0,8571,5176.0
2013-12-07,1155.0,1508.0,4050.0,2560.0,2216.0,807.0,4632.0,1189,3711.0,3038.0,9251,4955.0
2013-12-08,1385.0,1656.0,3815.0,2898.0,2758.0,4129.0,4876.0,2332,4209.0,3459.0,8080,5272.0
2013-12-09,1417.0,1579.0,3134.0,2719.0,2529.0,4274.0,4307.0,2915,3732.0,3056.0,7830,4871.0
2013-12-10,498.0,522.0,809.0,887.0,736.0,1455.0,1095.0,1447,971.0,798.0,2788,1371.0
2013-12-11,1180.0,1259.0,1980.0,2023.0,1951.0,3071.0,2907.0,2247,2902.0,2434.0,5787,3711.0
2013-12-12,1202.0,1375.0,1982.0,2029.0,1937.0,3471.0,3033.0,1312,3076.0,2504.0,6181,3664.0
2013-12-13,1074.0,1258.0,1921.0,2016.0,1776.0,3254.0,2880.0,1167,2915.0,2428.0,5970,3544.0
2013-12-14,698.0,758.0,830.0,1146.0,900.0,1884.0,1469.0,639,1555.0,1248.0,3450,2055.0
2013-12-15,486.0,500.0,787.0,735.0,703.0,1759.0,1200.0,645,1079.0,811.0,2695,1354.0
2013-12-16,1191.0,1347.0,2037.0,2081.0,2007.0,3346.0,3381.0,1367,3231.0,2682.0,6420,4040.0
2013-12-17,1201.0,1272.0,2128.0,2001.0,1937.0,3506.0,3225.0,1352,3133.0,2665.0,6625,3927.0
2013-12-18,1283.0,1323.0,2063.0,2191.0,2113.0,3464.0,3315.0,1387,3298.0,2810.0,6713,4021.0
2013-12-19,1029.0,1090.0,1442.0,1726.0,1641.0,2888.0,2494.0,1056,2542.0,2113.0,5373,3205.0
2013-12-20,1113.0,1272.0,1814.0,1969.0,1725.0,3132.0,2943.0,1231,2905.0,2481.0,5869,3698.0
2013-12-21,870.0,1023.0,1133.0,1148.0,857.0,2676.0,1496.0,757,1843.0,1450.0,4100,2347.0
2013-12-22,536.0,527.0,704.0,730.0,623.0,1464.0,1146.0,759,1142.0,829.0,2530,1363.0
2013-12-23,930.0,1030.0,1376.0,1605.0,1247.0,2150.0,2199.0,878,2599.0,2091.0,4537,3134.0
2013-12-24,443.0,436.0,501.0,485.0,373.0,697.0,671.0,493,860.0,645.0,1623,1022.0
2013-12-25,298.0,338.0,568.0,387.0,306.0,971.0,711.0,660,555.0,404.0,1420,713.0
2013-12-26,328.0,379.0,655.0,404.0,333.0,931.0,804.0,677,640.0,442.0,1477,742.0
2013-12-27,572.0,637.0,1024.0,994.0,843.0,1395.0,1351.0,640,1432.0,1160.0,2879,1917.0
2013-12-28,539.0,652.0,778.0,878.0,643.0,1467.0,1078.0,622,1195.0,900.0,2543,1516.0
2013-12-29,440.0,398.0,822.0,621.0,505.0,1388.0,991.0,764,853.0,646.0,2059,1025.0
2013-12-30,652.0,787.0,1302.0,1289.0,1109.0,1708.0,1883.0,868,1839.0,1451.0,3702,2350.0
2013-12-31,603.0,659.0,1005.0,792.0,626.0,1491.0,1286.0,873,1094.0,972.0,2635,1408.0
2014-01-01,500.0,296.0,902.0,508.0,441.0,1526.0,931.0,875,748.0,439.0,1874,861.0
2014-01-02,399.0,434.0,546.0,581.0,581.0,1212.0,171.0,335,803.0,634.0,2013,1090.0
2014-01-03,942.0,1131.0,1722.0,1195.0,1033.0,3027.0,1802.0,1041,1734.0,1390.0,4722,2379.0
2014-01-04,1443.0,1679.0,3403.0,2952.0,2739.0,4341.0,4841.0,2216,4033.0,3481.0,8379,5352.0
2014-01-05,753.0,750.0,1751.0,1276.0,1206.0,3352.0,2198.0,1414,1575.0,1035.0,4155,2316.0
2014-01-06,729.0,811.0,2188.0,1325.0,1295.0,2279.0,2407.0,1563,1626.0,1214.0,3765,2073.0
2014-01-07,1336.0,1521.0,3225.0,3072.0,2810.0,3894.0,4665.0,1885,4000.0,3269.0,8185,5179.0
2014-01-08,1484.0,1697.0,4811.0,3395.0,2828.0,4793.0,6244.0,2473,3898.0,3474.0,8711,5507.0
2014-01-09,1132.0,1276.0,2718.0,2742.0,2357.0,2975.0,3758.0,1646,3289.0,2732.0,6476,4368.0
2014-01-10,1488.0,1725.0,3499.0,3125.0,2848.0,4232.0,4900.0,2082,4135.0,3464.0,8651,4546.0
2014-01-11,999.0,1171.0,1945.0,2034.0,1579.0,3073.0,2672.0,1604,2497.0,2100.0,5401,3220.0
2014-01-12,1170.0,1293.0,2142.0,2139.0,1963.0,2958.0,2850.0,1148,2994.0,2465.0,5730,3591.0
2014-01-13,1067.0,1172.0,1936.0,1905.0,1853.0,2862.0,3075.0,1334,2850.0,2343.0,5775,3359.0
2014-01-14,1278.0,1357.0,2277.0,2101.0,1962.0,3352.0,3614.0,1495,3258.0,2721.0,6552,3661.0
2014-01-15,1224.0,1312.0,1951.0,1996.0,2012.0,3135.0,3206.0,1363,2919.0,2413.0,6008,3548.0
2014-01-16,1135.0,1228.0,1721.0,1794.0,1720.0,2905.0,2874.0,1186,2630.0,2139.0,5487,3213.0
2014-01-17,1107.0,1271.0,1963.0,1888.0,1739.0,3115.0,3094.0,1322,2811.0,2343.0,6004,3343.0
2014-01-18,877.0,951.0,1370.0,1183.0,1067.0,2328.0,2013.0,1167,1812.0,1508.0,4215,2279.0
2014-01-19,602.0,548.0,792.0,650.0,694.0,1543.0,1183.0,766,1015.0,681.0,2483,1345.0
2014-01-20,1058.0,1167.0,1790.0,1847.0,1800.0,2832.0,2921.0,1253,2778.0,2259.0,5511,3027.0
2014-01-21,1041.0,1166.0,1724.0,1694.0,1610.0,2843.0,2749.0,1114,2542.0,2095.0,5374,2996.0
2014-01-22,1044.0,1155.0,1755.0,1702.0,1638.0,2759.0,2625.0,1066,2411.0,2074.0,5344,3062.0
2014-01-23,1088.0,1116.0,1670.0,1635.0,1511.0,2415.0,2427.0,1106,2484.0,2059.0,4932,2838.0
2014-01-24,659.0,657.0,1158.0,1159.0,1048.0,2150.0,1357.0,719,1487.0,1196.0,3476,1959.0
2014-01-25,422.0,454.0,521.0,562.0,516.0,959.0,461.0,385,714.0,601.0,1901,1086.0
2014-01-26,228.0,222.0,507.0,238.0,279.0,752.0,233.0,296,365.0,237.0,1241,590.0
2014-01-27,556.0,530.0,1134.0,963.0,976.0,1983.0,530.0,702,1396.0,1156.0,3020,1766.0
2014-01-28,845.0,870.0,1449.0,1378.0,1317.0,3008.0,752.0,900,2017.0,1640.0,4338,2432.0
2014-01-29,739.0,800.0,1399.0,1291.0,1290.0,2786.0,460.0,800,1939.0,1680.0,3946,2296.0
2014-01-30,763.0,595.0,1339.0,1182.0,1145.0,2545.0,249.0,777,1826.0,1476.0,3959,2171.0
2014-01-31,662.0,736.0,1304.0,1189.0,1093.0,2475.0,215.0,686,1616.0,1411.0,3843,2193.0
2014-02-01,684.0,664.0,1278.0,1316.0,1082.0,1785.0,1836.0,809,1925.0,1520.0,3668,2397.0
2014-02-02,461.0,486.0,1032.0,678.0,702.0,1957.0,715.0,924,934.0,668.0,2390,1189.0
2014-02-03,582.0,618.0,1251.0,803.0,758.0,1890.0,1571.0,1221,1081.0,802.0,2669,1390.0
2014-02-04,1562.0,1693.0,3750.0,3179.0,2931.0,4824.0,5219.0,2258,4197.0,3578.0,8624,5506.0
2014-02-05,1012.0,1103.0,2040.0,2050.0,1684.0,2799.0,2767.0,1130,2561.0,2129.0,5464,3420.0
2014-02-06,1416.0,1689.0,3791.0,3300.0,3064.0,4081.0,5259.0,2289,4221.0,3565.0,8342,5146.0
2014-02-07,1522.0,1737.0,3714.0,3282.0,2891.0,3996.0,5034.0,2346,4129.0,3560.0,8679,5508.0
2014-02-08,1114.0,1206.0,4253.0,2638.0,2128.0,4317.0,4808.0,2084,2570.0,2089.0,6389,4051.0
2014-02-09,1241.0,1458.0,3005.0,2768.0,2442.0,3460.0,4199.0,1896,3409.0,2865.0,7369,4674.0
2014-02-10,1359.0,1599.0,2871.0,2897.0,2490.0,3988.0,4362.0,1733,3634.0,3119.0,7706,3970.0
2014-02-11,844.0,920.0,0.0,1545.0,1480.0,2561.0,2520.0,1598,2157.0,1656.0,4409,2718.0
2014-02-12,1145.0,1247.0,2007.0,2145.0,1990.0,3086.0,2966.0,1201,3127.0,2571.0,6120,3665.0
2014-02-13,1103.0,1189.0,1859.0,1933.0,1736.0,2791.0,2790.0,1285,2774.0,2294.0,5636,3489.0
2014-02-14,1051.0,1256.0,1987.0,1909.0,1649.0,2729.0,2762.0,1300,2639.0,2266.0,5523,3479.0
2014-02-15,905.0,1079.0,1434.0,1101.0,899.0,2380.0,1533.0,863,1565.0,1232.0,3901,2076.0
2014-02-16,571.0,544.0,871.0,629.0,610.0,1422.0,1125.0,846,949.0,690.0,2336,1342.0
2014-02-17,1048.0,1420.0,2104.0,2038.0,1889.0,3084.0,3084.0,1371,2938.0,2447.0,5960,3589.0
2014-02-18,1172.0,1318.0,2255.0,2074.0,1927.0,3116.0,3375.0,1420,3192.0,2641.0,6221,3860.0
2014-02-19,1080.0,1175.0,1897.0,1795.0,1712.0,2956.0,2802.0,1194,2712.0,2283.0,5529,3370.0
2014-02-20,1180.0,1229.0,2136.0,2101.0,1909.0,3077.0,3243.0,1432,2956.0,2406.0,5992,3690.0
2014-02-21,1028.0,1191.0,1819.0,1878.0,1640.0,2842.0,2757.0,1152,2578.0,2165.0,5521,3246.0
2014-02-22,828.0,904.0,1229.0,1238.0,989.0,2419.0,1715.0,856,1827.0,1558.0,4447,2428.0
2014-02-23,764.0,793.0,1699.0,962.0,955.0,2785.0,2006.0,1506,1281.0,905.0,3331,1675.0
2014-02-24,1187.0,1352.0,2546.0,2293.0,1983.0,3405.0,3557.0,1690,3262.0,2672.0,6360,4108.0
2014-02-25,1299.0,1492.0,2596.0,2279.0,2169.0,3709.0,3762.0,1776,3383.0,2857.0,6881,4201.0
2014-02-26,1178.0,1316.0,2256.0,2044.0,1975.0,3316.0,3234.0,1524,3174.0,2697.0,6279,3780.0
2014-02-27,1242.0,1428.0,2396.0,2278.0,2010.0,3337.0,3418.0,1656,3270.0,2714.0,6513,4032.0
2014-02-28,1089.0,1241.0,1991.0,1922.0,1779.0,3005.0,2920.0,1301,2647.0,2319.0,5954,3628.0
2014-03-01,704.0,832.0,1201.0,1205.0,1079.0,1930.0,1866.0,873,1858.0,1587.0,3856,2351.0
2014-03-02,1001.0,1036.0,1972.0,1633.0,1584.0,3083.0,1720.0,1199,2487.0,2072.0,5158,3125.0
2014-03-03,1152.0,1324.0,2340.0,2284.0,2035.0,3059.0,3371.0,1547,3224.0,2670.0,6101,3930.0
2014-03-04,1518.0,1684.0,3422.0,3161.0,2712.0,4836.0,4989.0,2319,4006.0,3511.0,8494,5350.0
2014-03-05,1066.0,1352.0,2787.0,2065.0,1650.0,4221.0,2831.0,1571,2178.0,1778.0,5803,3172.0
2014-03-06,1686.0,1909.0,4908.0,3655.0,3358.0,4793.0,6354.0,2703,4791.0,3990.0,9608,5778.0
2014-03-07,1629.0,1893.0,4439.0,3598.0,3100.0,4736.0,5928.0,2649,4515.0,3830.0,9264,5910.0
2014-03-08,905.0,1077.0,4216.0,1733.0,1596.0,4885.0,4144.0,2261,1737.0,1207.0,5324,2761.0
2014-03-09,1306.0,1492.0,3774.0,3001.0,2593.0,3837.0,5060.0,2490,3722.0,3220.0,8002,5034.0
2014-03-10,1030.0,1076.0,3179.0,2020.0,1902.0,3854.0,4480.0,2678,2007.0,1534.0,5266,2451.0
2014-03-11,1114.0,1281.0,0.0,2366.0,2115.0,3261.0,3252.0,1250,3030.0,2531.0,5917,3928.0
2014-03-12,1127.0,1232.0,1910.0,2003.0,1881.0,2930.0,2821.0,1164,2859.0,2389.0,6131,3673.0
2014-03-13,1459.0,1628.0,3294.0,2841.0,2597.0,4482.0,4685.0,2198,3715.0,3167.0,8135,4938.0
2014-03-14,1207.0,1339.0,2618.0,2409.0,2138.0,3477.0,3558.0,1587,3283.0,2730.0,6829,4182.0
2014-03-15,896.0,1036.0,1284.0,1085.0,973.0,2778.0,1328.0,870,1487.0,1228.0,3983,2056.0
2014-03-16,497.0,506.0,798.0,659.0,690.0,1632.0,1079.0,857,965.0,712.0,2499,1245.0
2014-03-17,1192.0,1371.0,2412.0,2308.0,2091.0,3191.0,3459.0,1535,3195.0,2744.0,6716,3995.0
2014-03-18,1120.0,1278.0,2518.0,2319.0,2197.0,3350.0,3605.0,1588,3120.0,2662.0,6747,4067.0
2014-03-19,1282.0,1462.0,2478.0,2350.0,2141.0,3703.0,3558.0,1544,3241.0,2744.0,6855,4251.0
2014-03-20,1552.0,1748.0,3772.0,3049.0,2748.0,4950.0,5314.0,2437,3802.0,3271.0,8673,5166.0
2014-03-21,906.0,1065.0,1690.0,1672.0,1524.0,2895.0,2479.0,1033,2208.0,1885.0,5181,2888.0
2014-03-22,754.0,875.0,1306.0,1292.0,1111.0,1964.0,1688.0,938,1671.0,1363.0,3847,2301.0
2014-03-23,675.0,759.0,1491.0,984.0,882.0,2205.0,2041.0,1498,1229.0,937.0,3188,1664.0
2014-03-24,1128.0,1305.0,2313.0,2289.0,2049.0,3286.0,3611.0,1621,3252.0,2631.0,6464,4177.0
2014-03-25,1386.0,1637.0,3120.0,2412.0,2275.0,4609.0,3836.0,1803,3398.0,2925.0,7655,4427.0
2014-03-26,1308.0,1453.0,2702.0,2604.0,2406.0,3694.0,3848.0,1783,3453.0,2868.0,7215,4534.0
2014-03-27,1382.0,1507.0,2752.0,2597.0,2389.0,3718.0,4065.0,1998,3620.0,3012.0,7243,4741.0
2014-03-28,1286.0,1480.0,2423.0,2449.0,2239.0,3450.0,3568.0,1733,3189.0,2750.0,6898,4360.0
2014-03-29,1136.0,1276.0,2645.0,1836.0,1484.0,3589.0,3395.0,1933,2517.0,2135.0,5754,3285.0
2014-03-30,989.0,1022.0,3293.0,1452.0,1366.0,3949.0,3594.0,2434,1884.0,1443.0,4834,2621.0
2014-03-31,1344.0,1550.0,3376.0,2872.0,2547.0,4027.0,4711.0,2053,3868.0,3266.0,7804,4818.0
2014-04-01,702.0,718.0,1218.0,1102.0,892.0,1933.0,1734.0,913,1638.0,1316.0,3511,2058.0
2014-04-02,1055.0,1151.0,2059.0,1848.0,1756.0,3075.0,2473.0,1275,2809.0,2360.0,5377,3438.0
2014-04-03,1332.0,1415.0,2717.0,2418.0,2235.0,3497.0,3946.0,1846,3499.0,2915.0,6984,4398.0
2014-04-04,1082.0,1164.0,2052.0,2118.0,1933.0,3018.0,2794.0,1247,2675.0,2305.0,6173,3686.0
2014-04-05,674.0,724.0,1443.0,1068.0,1105.0,1954.0,1910.0,1264,1329.0,940.0,3057,1778.0
2014-04-06,1428.0,1585.0,3736.0,3214.0,2891.0,3987.0,5086.0,2182,4010.0,3401.0,8204,5076.0
2014-04-07,1579.0,1924.0,4761.0,3719.0,3210.0,5048.0,6697.0,2757,4188.0,3812.0,10216,5742.0
2014-04-08,1126.0,1291.0,3006.0,2636.0,2316.0,3517.0,4013.0,1741,3158.0,2667.0,6456,4272.0
2014-04-09,1413.0,1603.0,4093.0,3139.0,2696.0,4125.0,5409.0,2523,3778.0,3174.0,7931,5097.0
2014-04-10,1261.0,1515.0,3593.0,2176.0,1826.0,5118.0,3672.0,2113,2711.0,2199.0,6734,3175.0
2014-04-11,1115.0,1190.0,0.0,2117.0,1942.0,3264.0,2980.0,1177,2803.0,2310.0,6108,3730.0
2014-04-12,1160.0,1291.0,1924.0,2163.0,1963.0,3057.0,2826.0,1238,2952.0,2418.0,5842,3774.0
2014-04-13,710.0,793.0,1649.0,1216.0,1130.0,2343.0,2157.0,1385,1606.0,1186.0,3674,2222.0
2014-04-14,735.0,825.0,1299.0,1338.0,1287.0,1990.0,1997.0,863,1987.0,1568.0,4068,2654.0
2014-04-15,953.0,1051.0,1887.0,1895.0,1655.0,2639.0,2622.0,1205,2611.0,2215.0,5279,3505.0
2014-04-16,1173.0,1320.0,2753.0,2347.0,2158.0,3301.0,3909.0,1846,3072.0,2617.0,6192,4301.0
2014-04-17,1017.0,1239.0,2424.0,2293.0,1974.0,3075.0,3528.0,1599,2957.0,2456.0,6058,4067.0
2014-04-18,460.0,481.0,840.0,661.0,630.0,1449.0,1029.0,746,758.0,608.0,2119,1135.0
2014-04-19,998.0,1314.0,2984.0,1716.0,1309.0,4824.0,2883.0,1469,2060.0,1850.0,5697,3093.0
2014-04-20,824.0,873.0,2525.0,1333.0,1090.0,2458.0,2758.0,2055,1427.0,1026.0,3481,1855.0
2014-04-21,408.0,471.0,831.0,654.0,631.0,1377.0,1260.0,854,807.0,573.0,2069,1150.0
2014-04-22,1338.0,1509.0,2916.0,2514.0,2170.0,3574.0,4272.0,1869,3469.0,2979.0,7164,4342.0
2014-04-23,1307.0,1522.0,3275.0,2746.0,2517.0,3964.0,4600.0,1968,3605.0,3113.0,7415,4606.0
2014-04-24,1412.0,1671.0,3291.0,2806.0,2507.0,4186.0,4646.0,2195,3903.0,3351.0,7950,4742.0
2014-04-25,1453.0,1728.0,3696.0,3097.0,2685.0,4660.0,5179.0,2364,4097.0,3557.0,8476,4974.0
2014-04-26,1209.0,1386.0,3118.0,2281.0,1906.0,4031.0,4092.0,2088,2763.0,2208.0,6571,3564.0
2014-04-27,783.0,868.0,1945.0,1233.0,1221.0,2597.0,2670.0,1749,1597.0,1118.0,3930,2178.0
2014-04-28,1408.0,1677.0,3379.0,3113.0,2776.0,4180.0,4830.0,2188,4097.0,3413.0,8260,5010.0
2014-04-29,1586.0,1883.0,4161.0,3376.0,3036.0,4875.0,5750.0,2508,4532.0,3899.0,9169,5659.0
2014-04-30,1539.0,1887.0,3987.0,3390.0,2944.0,5193.0,5263.0,2398,4282.0,3853.0,9519,5325.0
2014-05-01,555.0,589.0,1141.0,744.0,673.0,1910.0,1461.0,1142,999.0,701.0,2592,1311.0
2014-05-02,1100.0,1166.0,1943.0,1720.0,1681.0,3111.0,2508.0,1257,2819.0,2314.0,5540,3426.0
2014-05-03,1323.0,1511.0,2728.0,2429.0,2222.0,3667.0,3940.0,1838,3455.0,2951.0,7064,4482.0
2014-05-04,884.0,1091.0,1710.0,1459.0,1132.0,3273.0,1781.0,998,1643.0,1413.0,4454,2258.0
2014-05-05,1407.0,1600.0,3491.0,3006.0,2806.0,4154.0,4877.0,2065,4144.0,3446.0,8294,4847.0
2014-05-06,1320.0,1524.0,2593.0,2467.0,2298.0,3447.0,3777.0,1506,3343.0,2751.0,7074,4220.0
2014-05-07,1054.0,1151.0,2535.0,2112.0,1800.0,3115.0,3301.0,1487,2606.0,2060.0,6129,3692.0
2014-05-08,1294.0,1482.0,3796.0,2816.0,2643.0,4033.0,4784.0,2234,3788.0,3049.0,7565,4802.0
2014-05-09,1290.0,1520.0,3470.0,2903.0,2419.0,3852.0,4663.0,2142,3363.0,2886.0,7285,4623.0
2014-05-10,875.0,985.0,2841.0,1658.0,1640.0,4239.0,3173.0,2403,2299.0,1642.0,4830,2400.0
2014-05-11,1153.0,1329.0,0.0,2139.0,1802.0,3226.0,3119.0,1229,2903.0,2421.0,6173,3926.0
2014-05-12,1088.0,1280.0,1967.0,2086.0,1749.0,3085.0,2844.0,1153,2927.0,2555.0,5753,3545.0
2014-05-13,1226.0,1424.0,2737.0,2543.0,2250.0,3106.0,4083.0,1656,3513.0,2980.0,7266,4419.0
2014-05-14,1337.0,1509.0,2813.0,2747.0,2551.0,3405.0,4125.0,1676,3511.0,3011.0,7470,4425.0
2014-05-15,1423.0,1642.0,2940.0,2840.0,2550.0,3572.0,4325.0,1980,3816.0,3202.0,7867,4505.0
2014-05-16,1445.0,1641.0,3841.0,3249.0,2832.0,4163.0,5177.0,2225,4062.0,3377.0,8601,5047.0
2014-05-17,1115.0,1273.0,3024.0,2169.0,1864.0,3508.0,3356.0,1840,2436.0,2056.0,5862,3388.0
2014-05-18,996.0,1032.0,3186.0,2373.0,2105.0,4659.0,4417.0,2454,2156.0,1653.0,5508,3162.0
2014-05-19,1445.0,1672.0,3636.0,3233.0,2932.0,3989.0,5225.0,2259,4176.0,3598.0,8248,4873.0
2014-05-20,1717.0,1966.0,5187.0,3783.0,3369.0,5453.0,7118.0,3067,4835.0,4228.0,10167,5933.0
2014-05-21,1687.0,1904.0,5998.0,3943.0,3458.0,5658.0,7286.0,2901,4849.0,4180.0,10782,6252.0
